t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1639054812,3160,3.418232,0.000000,0.000000,0.000000,events/second
1639054815,3160,3.407198,0.000000,0.000000,0.000000,events/second
1639054818,3160,3.396210,0.000000,0.000000,0.000000,events/second
1639054821,3160,3.385335,0.000000,0.000000,0.000000,events/second
1639054824,3160,3.374495,0.000000,0.000000,0.000000,events/second
1639054827,3160,3.363703,0.000000,0.000000,0.000000,events/second
1639054830,3160,3.352999,0.000000,0.000000,0.000000,events/second
1639054833,3160,3.342306,0.000000,0.000000,0.000000,events/second
1639054836,3160,3.331740,0.000000,0.000000,0.000000,events/second
1639054839,3160,3.321273,0.000000,0.000000,0.000000,events/second
1639054842,3160,3.310799,0.000000,0.000000,0.000000,events/second
1639054845,3160,3.300454,0.000000,0.000000,0.000000,events/second
1639054848,3160,3.290156,0.000000,0.000000,0.000000,events/second
1639054851,3160,3.279913,0.000000,0.000000,0.000000,events/second
1639054854,3160,3.269702,0.000000,0.000000,0.000000,events/second
1639054857,3160,3.259613,0.000000,0.000000,0.000000,events/second
1639054860,3160,3.249555,0.000000,0.000000,0.000000,events/second
1639054863,3160,3.239548,0.000000,0.000000,0.000000,events/second
1639054866,3160,3.229610,0.000000,0.000000,0.000000,events/second
1639054869,3160,3.219742,0.000000,0.000000,0.000000,events/second
1639054872,3160,3.209948,0.000000,0.000000,0.000000,events/second
1639054875,3160,3.200181,0.000000,0.000000,0.000000,events/second
1639054878,3160,3.190491,0.000000,0.000000,0.000000,events/second
1639054881,3160,3.180897,0.000000,0.000000,0.000000,events/second
1639054884,3160,3.171258,0.000000,0.000000,0.000000,events/second
1639054887,3160,3.161649,0.000000,0.000000,0.000000,events/second
1639054890,3160,3.152331,0.000000,0.000000,0.000000,events/second
1639054893,3160,3.142889,0.000000,0.000000,0.000000,events/second
1639054896,3160,3.133519,0.000000,0.000000,0.000000,events/second
1639054899,3160,3.124264,0.000000,0.000000,0.000000,events/second
1639054902,3160,3.115028,0.000000,0.000000,0.000000,events/second
1639054905,3160,3.105822,0.000000,0.000000,0.000000,events/second
1639054908,3160,3.096690,0.000000,0.000000,0.000000,events/second
1639054911,3160,3.087621,0.000000,0.000000,0.000000,events/second
1639054914,3160,3.078596,0.000000,0.000000,0.000000,events/second
1639054917,3160,3.069619,0.000000,0.000000,0.000000,events/second
1639054920,3160,3.060676,0.000000,0.000000,0.000000,events/second
1639054923,3160,3.051827,0.000000,0.000000,0.000000,events/second
1639054926,3160,3.042997,0.000000,0.000000,0.000000,events/second
1639054929,3160,3.034237,0.000000,0.000000,0.000000,events/second
1639054932,3160,3.025544,0.000000,0.000000,0.000000,events/second
1639054935,3160,3.016843,0.000000,0.000000,0.000000,events/second
1639054938,3160,3.008242,0.000000,0.000000,0.000000,events/second
1639054941,3160,2.999702,0.000000,0.000000,0.000000,events/second
1639054944,3160,2.991155,0.000000,0.000000,0.000000,events/second
1639054947,3160,2.982708,0.000000,0.000000,0.000000,events/second
1639054950,3160,2.974258,0.000000,0.000000,0.000000,events/second
1639054953,3160,2.965874,0.000000,0.000000,0.000000,events/second
1639054956,3160,2.957566,0.000000,0.000000,0.000000,events/second
1639054959,3160,2.949284,0.000000,0.000000,0.000000,events/second
1639054962,3160,2.941074,0.000000,0.000000,0.000000,events/second
1639054965,3160,2.932881,0.000000,0.000000,0.000000,events/second
1639054968,3160,2.924725,0.000000,0.000000,0.000000,events/second
1639054971,3160,2.916619,0.000000,0.000000,0.000000,events/second
1639054974,3160,2.908602,0.000000,0.000000,0.000000,events/second
1639054977,3160,2.900583,0.000000,0.000000,0.000000,events/second
1639054980,3160,2.892627,0.000000,0.000000,0.000000,events/second
1639054983,3160,2.884715,0.000000,0.000000,0.000000,events/second
1639054986,3160,2.876818,0.000000,0.000000,0.000000,events/second
1639054989,3160,2.868961,0.000000,0.000000,0.000000,events/second
1639054992,3160,2.861173,0.000000,0.000000,0.000000,events/second
1639054995,3160,2.853421,0.000000,0.000000,0.000000,events/second
1639054998,3160,2.845703,0.000000,0.000000,0.000000,events/second
1639055001,3160,2.838035,0.000000,0.000000,0.000000,events/second
1639055004,3160,2.830412,0.000000,0.000000,0.000000,events/second
1639055007,3160,2.822819,0.000000,0.000000,0.000000,events/second
1639055010,3160,2.815276,0.000000,0.000000,0.000000,events/second
1639055013,3160,2.807799,0.000000,0.000000,0.000000,events/second
1639055016,3160,2.800314,0.000000,0.000000,0.000000,events/second
1639055019,3160,2.792885,0.000000,0.000000,0.000000,events/second
1639055022,3160,2.785481,0.000000,0.000000,0.000000,events/second
1639055025,3160,2.778165,0.000000,0.000000,0.000000,events/second
1639055028,3160,2.770853,0.000000,0.000000,0.000000,events/second
1639055031,3160,2.763614,0.000000,0.000000,0.000000,events/second
1639055034,3160,2.756330,0.000000,0.000000,0.000000,events/second
1639055037,3160,2.749156,0.000000,0.000000,0.000000,events/second
1639055040,3160,2.742012,0.000000,0.000000,0.000000,events/second
1639055043,3160,2.734871,0.000000,0.000000,0.000000,events/second
1639055046,3160,2.727814,0.000000,0.000000,0.000000,events/second
1639055049,3160,2.720761,0.000000,0.000000,0.000000,events/second
1639055052,3160,2.713760,0.000000,0.000000,0.000000,events/second
1639055055,3160,2.706772,0.000000,0.000000,0.000000,events/second
1639055058,3160,2.699819,0.000000,0.000000,0.000000,events/second
1639055061,3160,2.692937,0.000000,0.000000,0.000000,events/second
1639055064,3160,2.686081,0.000000,0.000000,0.000000,events/second
1639055067,3160,2.679255,0.000000,0.000000,0.000000,events/second
1639055070,3160,2.672431,0.000000,0.000000,0.000000,events/second
1639055073,3160,2.665686,0.000000,0.000000,0.000000,events/second
1639055076,3160,2.658939,0.000000,0.000000,0.000000,events/second
1639055079,3160,2.652252,0.000000,0.000000,0.000000,events/second
1639055082,3160,2.645582,0.000000,0.000000,0.000000,events/second
1639055085,3160,2.638953,0.000000,0.000000,0.000000,events/second
1639055088,3160,2.632363,0.000000,0.000000,0.000000,events/second
1639055091,3160,2.625812,0.000000,0.000000,0.000000,events/second
1639055094,3160,2.619259,0.000000,0.000000,0.000000,events/second
1639055097,3160,2.612757,0.000000,0.000000,0.000000,events/second
1639055100,3160,2.606310,0.000000,0.000000,0.000000,events/second
1639055103,3160,2.599876,0.000000,0.000000,0.000000,events/second
1639055106,3160,2.593478,0.000000,0.000000,0.000000,events/second
1639055109,3160,2.587133,0.000000,0.000000,0.000000,events/second
1639055112,3160,2.580782,0.000000,0.000000,0.000000,events/second
1639055115,3160,2.574459,0.000000,0.000000,0.000000,events/second
1639055118,3160,2.568180,0.000000,0.000000,0.000000,events/second
1639055121,3160,2.561945,0.000000,0.000000,0.000000,events/second
1639055124,3160,2.555730,0.000000,0.000000,0.000000,events/second
1639055127,3160,2.549535,0.000000,0.000000,0.000000,events/second
1639055130,3160,2.543382,0.000000,0.000000,0.000000,events/second
1639055133,3160,2.537252,0.000000,0.000000,0.000000,events/second
1639055136,3160,2.531158,0.000000,0.000000,0.000000,events/second
1639055139,3160,2.525070,0.000000,0.000000,0.000000,events/second
1639055142,3160,2.519053,0.000000,0.000000,0.000000,events/second
1639055145,3160,2.512988,0.000000,0.000000,0.000000,events/second
1639055148,3160,2.507057,0.000000,0.000000,0.000000,events/second
1639055151,3160,2.501130,0.000000,0.000000,0.000000,events/second
1639055154,3160,2.495181,0.000000,0.000000,0.000000,events/second
1639055157,3160,2.489299,0.000000,0.000000,0.000000,events/second
1639055160,3160,2.483401,0.000000,0.000000,0.000000,events/second
1639055163,3160,2.477561,0.000000,0.000000,0.000000,events/second
1639055166,3160,2.471773,0.000000,0.000000,0.000000,events/second
1639055169,3160,2.465965,0.000000,0.000000,0.000000,events/second
1639055172,3160,2.460199,0.000000,0.000000,0.000000,events/second
1639055175,3160,2.454493,0.000000,0.000000,0.000000,events/second
1639055178,3160,2.448768,0.000000,0.000000,0.000000,events/second
1639055181,3160,2.443095,0.000000,0.000000,0.000000,events/second
1639055184,3160,2.437434,0.000000,0.000000,0.000000,events/second
1639055187,3160,2.431815,0.000000,0.000000,0.000000,events/second
1639055190,3160,2.426204,0.000000,0.000000,0.000000,events/second
1639055193,3160,2.420645,0.000000,0.000000,0.000000,events/second
1639055196,3160,2.415090,0.000000,0.000000,0.000000,events/second
1639055199,3160,2.409570,0.000000,0.000000,0.000000,events/second
1639055202,3160,2.404047,0.000000,0.000000,0.000000,events/second
1639055205,3160,2.398597,0.000000,0.000000,0.000000,events/second
1639055208,3160,2.393139,0.000000,0.000000,0.000000,events/second
1639055211,3160,2.387711,0.000000,0.000000,0.000000,events/second
1639055214,3160,2.382329,0.000000,0.000000,0.000000,events/second
1639055217,3160,2.376916,0.000000,0.000000,0.000000,events/second
1639055220,3160,2.371548,0.000000,0.000000,0.000000,events/second
1639055223,3160,2.366247,0.000000,0.000000,0.000000,events/second
1639055226,3160,2.360928,0.000000,0.000000,0.000000,events/second
1639055229,3160,2.355678,0.000000,0.000000,0.000000,events/second
1639055232,3160,2.350440,0.000000,0.000000,0.000000,events/second
1639055235,3160,2.345176,0.000000,0.000000,0.000000,events/second
1639055238,3160,2.339995,0.000000,0.000000,0.000000,events/second
1639055241,3160,2.334790,0.000000,0.000000,0.000000,events/second
1639055244,3160,2.329635,0.000000,0.000000,0.000000,events/second
1639055247,3160,2.324483,0.000000,0.000000,0.000000,events/second
1639055250,3160,2.319373,0.000000,0.000000,0.000000,events/second
1639055253,3160,2.314266,0.000000,0.000000,0.000000,events/second
1639055256,3160,2.309182,0.000000,0.000000,0.000000,events/second
1639055259,3160,2.304139,0.000000,0.000000,0.000000,events/second
1639055262,3160,2.299123,0.000000,0.000000,0.000000,events/second
1639055265,3160,2.294110,0.000000,0.000000,0.000000,events/second
1639055268,3160,2.289134,0.000000,0.000000,0.000000,events/second
1639055271,3160,2.284169,0.000000,0.000000,0.000000,events/second
1639055274,3160,2.279195,0.000000,0.000000,0.000000,events/second
1639055277,3160,2.274287,0.000000,0.000000,0.000000,events/second
1639055280,3160,2.269414,0.000000,0.000000,0.000000,events/second
1639055283,3160,2.264519,0.000000,0.000000,0.000000,events/second
1639055286,3160,2.259641,0.000000,0.000000,0.000000,events/second
1639055289,3160,2.254828,0.000000,0.000000,0.000000,events/second
1639055292,3160,2.249996,0.000000,0.000000,0.000000,events/second
1639055295,3160,2.245208,0.000000,0.000000,0.000000,events/second
1639055298,3160,2.240432,0.000000,0.000000,0.000000,events/second
1639055301,3160,2.235670,0.000000,0.000000,0.000000,events/second
1639055304,3160,2.230908,0.000000,0.000000,0.000000,events/second
1639055307,3160,2.226229,0.000000,0.000000,0.000000,events/second
1639055310,3160,2.221545,0.000000,0.000000,0.000000,events/second
1639055313,3160,2.216845,0.000000,0.000000,0.000000,events/second
1639055316,3160,2.212200,0.000000,0.000000,0.000000,events/second
1639055319,3160,2.207575,0.000000,0.000000,0.000000,events/second
1639055322,3160,2.202948,0.000000,0.000000,0.000000,events/second
1639055325,3160,2.198337,0.000000,0.000000,0.000000,events/second
1639055328,3160,2.193767,0.000000,0.000000,0.000000,events/second
1639055331,3160,2.189222,0.000000,0.000000,0.000000,events/second
1639055334,3160,2.184674,0.000000,0.000000,0.000000,events/second
1639055337,3160,2.180079,0.000000,0.000000,0.000000,events/second
1639055340,3160,2.175649,0.000000,0.000000,0.000000,events/second
1639055343,3160,2.171154,0.000000,0.000000,0.000000,events/second
1639055346,3160,2.166685,0.000000,0.000000,0.000000,events/second
1639055349,3160,2.162258,0.000000,0.000000,0.000000,events/second
1639055352,3160,2.157817,0.000000,0.000000,0.000000,events/second
1639055355,3160,2.153384,0.000000,0.000000,0.000000,events/second
1639055358,3160,2.149034,0.000000,0.000000,0.000000,events/second
1639055361,3160,2.144655,0.000000,0.000000,0.000000,events/second
1639055364,3160,2.140284,0.000000,0.000000,0.000000,events/second
1639055367,3160,2.135945,0.000000,0.000000,0.000000,events/second
1639055370,3160,2.131615,0.000000,0.000000,0.000000,events/second
1639055373,3160,2.127314,0.000000,0.000000,0.000000,events/second
1639055376,3160,2.123028,0.000000,0.000000,0.000000,events/second
1639055379,3160,2.118755,0.000000,0.000000,0.000000,events/second
1639055382,3160,2.114503,0.000000,0.000000,0.000000,events/second
1639055385,3160,2.110272,0.000000,0.000000,0.000000,events/second
1639055388,3160,2.106055,0.000000,0.000000,0.000000,events/second
1639055391,3160,2.101859,0.000000,0.000000,0.000000,events/second
1639055394,3160,2.097652,0.000000,0.000000,0.000000,events/second
1639055397,3160,2.093488,0.000000,0.000000,0.000000,events/second
1639055400,3160,2.089343,0.000000,0.000000,0.000000,events/second
1639055403,3160,2.085206,0.000000,0.000000,0.000000,events/second
1639055406,3160,2.081077,0.000000,0.000000,0.000000,events/second
1639055409,3160,2.076982,0.000000,0.000000,0.000000,events/second
1639055412,3160,2.072881,0.000000,0.000000,0.000000,events/second
1639055415,3160,2.068819,0.000000,0.000000,0.000000,events/second
1639055418,3160,2.064754,0.000000,0.000000,0.000000,events/second
1639055421,3160,2.060733,0.000000,0.000000,0.000000,events/second
1639055424,3160,2.056697,0.000000,0.000000,0.000000,events/second
1639055427,3160,2.052695,0.000000,0.000000,0.000000,events/second
1639055430,3160,2.048700,0.000000,0.000000,0.000000,events/second
1639055433,3160,2.044717,0.000000,0.000000,0.000000,events/second
1639055436,3160,2.040748,0.000000,0.000000,0.000000,events/second
1639055439,3160,2.036806,0.000000,0.000000,0.000000,events/second
1639055442,3160,2.032886,0.000000,0.000000,0.000000,events/second
1639055445,3160,2.028975,0.000000,0.000000,0.000000,events/second
1639055448,3160,2.025060,0.000000,0.000000,0.000000,events/second
1639055451,3160,2.021181,0.000000,0.000000,0.000000,events/second
1639055454,3160,2.017295,0.000000,0.000000,0.000000,events/second
1639055457,3160,2.013462,0.000000,0.000000,0.000000,events/second
1639055460,3160,2.009620,0.000000,0.000000,0.000000,events/second
1639055463,3160,2.005776,0.000000,0.000000,0.000000,events/second
1639055466,3160,2.001968,0.000000,0.000000,0.000000,events/second
1639055469,3160,1.998168,0.000000,0.000000,0.000000,events/second
1639055472,3160,1.994400,0.000000,0.000000,0.000000,events/second
1639055475,3160,1.990617,0.000000,0.000000,0.000000,events/second
1639055478,3160,1.986869,0.000000,0.000000,0.000000,events/second
1639055481,3160,1.983132,0.000000,0.000000,0.000000,events/second
1639055484,3160,1.979402,0.000000,0.000000,0.000000,events/second
1639055487,3160,1.975679,0.000000,0.000000,0.000000,events/second
1639055490,3160,1.971992,0.000000,0.000000,0.000000,events/second
1639055493,3160,1.968295,0.000000,0.000000,0.000000,events/second
1639055496,3160,1.964634,0.000000,0.000000,0.000000,events/second
1639055499,3160,1.960972,0.000000,0.000000,0.000000,events/second
1639055502,3160,1.957333,0.000000,0.000000,0.000000,events/second
1639055505,3160,1.953694,0.000000,0.000000,0.000000,events/second
1639055508,3160,1.950079,0.000000,0.000000,0.000000,events/second
1639055511,3160,1.946475,0.000000,0.000000,0.000000,events/second
1639055514,3160,1.942884,0.000000,0.000000,0.000000,events/second
1639055517,3160,1.939314,0.000000,0.000000,0.000000,events/second
1639055520,3160,1.935746,0.000000,0.000000,0.000000,events/second
1639055523,3160,1.932200,0.000000,0.000000,0.000000,events/second
1639055526,3160,1.928656,0.000000,0.000000,0.000000,events/second
1639055529,3160,1.925127,0.000000,0.000000,0.000000,events/second
1639055532,3160,1.921629,0.000000,0.000000,0.000000,events/second
1639055535,3160,1.918124,0.000000,0.000000,0.000000,events/second
1639055538,3160,1.914631,0.000000,0.000000,0.000000,events/second
1639055541,3160,1.911163,0.000000,0.000000,0.000000,events/second
1639055544,3160,1.907704,0.000000,0.000000,0.000000,events/second
1639055547,3160,1.904254,0.000000,0.000000,0.000000,events/second
1639055550,3160,1.900823,0.000000,0.000000,0.000000,events/second
1639055553,3160,1.897401,0.000000,0.000000,0.000000,events/second
1639055556,3160,1.893989,0.000000,0.000000,0.000000,events/second
1639055559,3160,1.890586,0.000000,0.000000,0.000000,events/second
1639055562,3160,1.887197,0.000000,0.000000,0.000000,events/second
1639055565,3160,1.883818,0.000000,0.000000,0.000000,events/second
1639055568,3160,1.880410,0.000000,0.000000,0.000000,events/second
1639055571,3160,1.877101,0.000000,0.000000,0.000000,events/second
1639055574,3160,1.873771,0.000000,0.000000,0.000000,events/second
1639055577,3160,1.870435,0.000000,0.000000,0.000000,events/second
1639055580,3160,1.867122,0.000000,0.000000,0.000000,events/second
1639055583,3160,1.863811,0.000000,0.000000,0.000000,events/second
1639055586,3160,1.860528,0.000000,0.000000,0.000000,events/second
1639055589,3160,1.857253,0.000000,0.000000,0.000000,events/second
1639055592,3160,1.853984,0.000000,0.000000,0.000000,events/second
1639055595,3160,1.850715,0.000000,0.000000,0.000000,events/second
1639055598,3160,1.847482,0.000000,0.000000,0.000000,events/second
1639055601,3160,1.844247,0.000000,0.000000,0.000000,events/second
1639055604,3160,1.841024,0.000000,0.000000,0.000000,events/second
1639055607,3160,1.837806,0.000000,0.000000,0.000000,events/second
1639055610,3160,1.834605,0.000000,0.000000,0.000000,events/second
1639055613,3160,1.831420,0.000000,0.000000,0.000000,events/second
1639055616,3160,1.828227,0.000000,0.000000,0.000000,events/second
1639055619,3160,1.825064,0.000000,0.000000,0.000000,events/second
1639055622,3160,1.821916,0.000000,0.000000,0.000000,events/second
