t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1632313032,65,0.051816,0.000000,0.000000,0.000000,events/second
1632313035,65,0.051693,0.000000,0.000000,0.000000,events/second
1632313038,65,0.051570,0.000000,0.000000,0.000000,events/second
1632313041,65,0.051447,0.000000,0.000000,0.000000,events/second
1632313044,65,0.051325,0.000000,0.000000,0.000000,events/second
1632313047,65,0.051204,0.000000,0.000000,0.000000,events/second
1632313050,65,0.051084,0.000000,0.000000,0.000000,events/second
1632313053,65,0.050964,0.000000,0.000000,0.000000,events/second
1632313056,65,0.050844,0.000000,0.000000,0.000000,events/second
1632313059,65,0.050725,0.000000,0.000000,0.000000,events/second
1632313062,65,0.050606,0.000000,0.000000,0.000000,events/second
1632313065,65,0.050488,0.000000,0.000000,0.000000,events/second
1632313068,65,0.050371,0.000000,0.000000,0.000000,events/second
1632313071,65,0.050254,0.000000,0.000000,0.000000,events/second
1632313074,65,0.050138,0.000000,0.000000,0.000000,events/second
1632313077,65,0.050022,0.000000,0.000000,0.000000,events/second
1632313080,65,0.049907,0.000000,0.000000,0.000000,events/second
1632313083,65,0.049792,0.000000,0.000000,0.000000,events/second
1632313086,65,0.049678,0.000000,0.000000,0.000000,events/second
1632313089,65,0.049564,0.000000,0.000000,0.000000,events/second
1632313092,65,0.049451,0.000000,0.000000,0.000000,events/second
1632313095,65,0.049338,0.000000,0.000000,0.000000,events/second
1632313098,65,0.049226,0.000000,0.000000,0.000000,events/second
1632313101,65,0.049115,0.000000,0.000000,0.000000,events/second
1632313104,65,0.049004,0.000000,0.000000,0.000000,events/second
1632313107,65,0.048893,0.000000,0.000000,0.000000,events/second
1632313110,65,0.048783,0.000000,0.000000,0.000000,events/second
1632313113,65,0.048673,0.000000,0.000000,0.000000,events/second
1632313116,65,0.048565,0.000000,0.000000,0.000000,events/second
1632313119,65,0.048456,0.000000,0.000000,0.000000,events/second
1632313122,65,0.048348,0.000000,0.000000,0.000000,events/second
